image,prompt_set,caption
NWPU_25075.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_10378.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_10378.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_10378.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_10378.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_10378.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_10378.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_10378.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25823.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25823.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25823.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25823.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25823.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25823.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_25823.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25823.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25823.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25823.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25823.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6881.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6881.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6881.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6881.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6881.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_6881.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6881.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6881.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6881.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6881.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
nothing"
RSICD_1580.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1580.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1580.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1580.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1580.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1580.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1580.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1580.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1580.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1580.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1580.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_8994.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_8994.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_8994.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_8994.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_8994.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_8994.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_8994.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_15283.jpg,basic," Write a caption. Use at least 10 words.
unanswerable"
NWPU_15283.jpg,basic," Caption the image. Use at least 10 words.
unanswerable"
NWPU_15283.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_15283.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_15283.jpg,partial," What is shown in this image? Use at least 10 words.
unanswerable"
NWPU_15283.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_15283.jpg,descriptive," Describe this image in detail. Use at least 10 words.
unanswerable"
NWPU_15283.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_15283.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
unanswerable"
RSICD_9521.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9521.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9521.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9521.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9521.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9521.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9521.jpg,partial," What is shown in this image? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9521.jpg,partial," What are the features of this image? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9521.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9521.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9521.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9521.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9521.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_22968.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_22968.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_22968.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_22968.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_22968.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_22968.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_22968.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_22968.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_5521.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_5521.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_5521.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_5521.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_5521.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_5521.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_5521.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_5521.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_5521.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_11069.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_11069.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_11069.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_11069.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_11069.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_11069.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_11069.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_11069.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_11069.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_11069.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_11069.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_3535.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_3535.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_3535.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_3535.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30663.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30663.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30663.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30663.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30663.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30663.jpg,partial," What subjects are visible? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30663.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30663.jpg,partial," What is shown in this image? Use at least 10 words.
unanswerable"
NWPU_30663.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30663.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30663.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30663.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30663.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_21572.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_21572.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_21572.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_21572.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_21572.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_21572.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_21572.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_21572.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25085.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25085.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25085.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_25085.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25085.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27172.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27172.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27172.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27172.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27172.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27172.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_27172.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27172.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27172.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27172.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27172.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
nothing"
RSICD_9189.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9189.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9189.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9189.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9189.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
RSICD_9189.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9189.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9189.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9189.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
no"
NWPU_25792.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25792.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25792.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25792.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25792.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25792.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_25792.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25792.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25792.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25792.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25792.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
